latitude,longitude,radius,addition_date,geohash
-2.169005871,115.4223418,0.01,29/01/2023,
-1.645803452,103.6307716,0.08,29/01/2023,
-1.586065292,103.6798668,0.08,29/01/2023,
-0.888669491,119.8731351,0.01,29/01/2023,
-0.50494194,117.1144295,0.08,29/01/2023,
-0.504877567,117.1144938,0.01,29/01/2023,
-0.464944839,117.1549416,0.08,29/01/2023,
-0.062227249,109.2392921,0.08,29/01/2023,
-0.036821365,109.3440056,0.08,29/01/2023,
-0.03235817,109.3426323,0.08,29/01/2023,
-0.029439926,109.3433189,0.08,29/01/2023,
-0.029096603,109.3409157,0.08,29/01/2023,
-0.009183884,109.3031502,0.08,29/01/2023,
0.143594742,100.1663017,0.08,29/01/2023,
0.464773178,101.4571953,0.08,29/01/2023,
0.902681351,104.5316505,0.08,29/01/2023,
0.923988819,104.4733071,0.01,29/01/2023,
1.055803299,124.8007393,0.08,29/01/2023,
1.055824757,124.8007607,0.01,29/01/2023,
1.070051193,104.1261864,0.08,29/01/2023,
1.29527092,101.1801338,0.08,29/01/2023,
1.460516453,124.9236274,0.01,29/01/2023,
1.474142075,124.9651909,0.08,29/01/2023,
1.474163532,124.9652553,0.01,29/01/2023,
1.486866474,124.83711,0.01,29/01/2023,
1.487016678,124.8371315,0.08,29/01/2023,
1.48856163,124.8467445,0.08,29/01/2023,
1.490621567,124.8615074,0.08,29/01/2023,
1.518623829,124.8480964,0.01,29/01/2023,
3.572187424,98.62615585,0.08,29/01/2023,
3.572809696,98.70321035,0.01,29/01/2023,
3.572874069,98.70306015,0.08,29/01/2023,
3.57424736,98.69413376,0.08,29/01/2023,
3.577508926,98.66186142,0.08,29/01/2023,
3.582808971,98.62493277,0.01,29/01/2023,
3.582830429,98.62478256,0.08,29/01/2023,
3.584375381,98.66735458,0.08,29/01/2023,
3.585233688,98.70409012,0.08,29/01/2023,
3.602228165,98.67353439,0.08,29/01/2023,
3.678274155,98.65602493,0.08,29/01/2023,
3.691835403,98.6374855,0.08,29/01/2023,
3.701105118,98.64881516,0.08,29/01/2023,
3.701276779,98.64881516,0.08,29/01/2023,
3.711061478,98.6495018,0.08,29/01/2023,
3.724451065,98.66632462,0.08,29/01/2023,
-7.263358,112.757385,0.01,30/01/2023,
-6.375418,107.37505,0.04,30/01/2023,
-6.520879269,110.769460201,0.01,30/01/2023,
-6.323940754,106.549379826,0.01,30/01/2023,
-7.332623005,109.236223698,0.01,30/01/2023,
-6.180860996,106.850430965,0.01,03/02/2023,
-6.392819881,106.841804981,0.01,06/02/2023,qqggxhpz4
-7.812159061,110.942323208,0.01,06/02/2023,qqwgs9cdz
-6.392819881,106.841804981,0.01,10/02/2023,qqggxhpz4
-7.812159061,110.942323208,0.01,10/02/2023,qqwgs9cdz
-6.491396427,106.797301769,0.01,,
-6.952886581,107.821025848,0.08,,
-6.260919571,106.914310455,0.08,,
-6.990823746,106.853542328,0.08,,
-6.180238724,106.851482391,0.08,,
-6.971940994,106.783504486,0.08,,
-6.20341301,107.017993927,0.08,,
-6.642522812,106.908817291,0.08,,
-6.375417709,107.375049591,0.08,,
-6.3367939,107.703266144,0.08,,
-6.26950264,107.004261017,0.08,,
-6.565103531,107.757511139,0.08,,
-6.873064041,107.616062164,0.08,,
-7.836921215,111.997139454,0.01,,
-6.26978159,106.911971569,0.01,,
-7.951934338,113.788383007,0.01,,
-6.988356113,106.858198643,0.01,,
-6.988420486,106.858348846,0.08,,
-6.988270283,106.851933002,0.01,,
-6.237080097,107.057025433,0.01,,
2.902085781,99.016406536,0.01,,
-6.269845963,106.911907196,0.08,,
-6.899499893,106.938686371,0.08,,
